Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrix_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	gammaShape.s:h3n2_2deme	freqParameter.s:h3n2_2deme1	freqParameter.s:h3n2_2deme2	freqParameter.s:h3n2_2deme3	freqParameter.s:h3n2_2deme4
7269000	-4593.277252385592	-4523.104000603039	-70.1732517825529	-4523.104000603039	6.934091661091354	40.22286483285859	33.84993090348486	6.372933929373731	1	12	40	19	0	1.6326892035076823	0.20035452747907162	0.11158418390441285	1.067492924013039	0.004280035823084007	7.809700940500432	0.2503835099316681	0.3241265834909331	0.2133928609909699	0.21827844476737449	0.24420211075072296
7270000	-4586.4512436810555	-4524.618804027956	-61.83243965309999	-4524.618804027956	6.925552323812788	38.10693749829173	30.32300121682	7.783936281471729	2	11	38	21	0	1.757853468098546	0.20253980090418905	0.15171265226421346	1.072409670186753	0.003983678555198132	5.724649087778413	0.2503835099316681	0.3241265834909331	0.2133928609909699	0.21827844476737449	0.24420211075072296
7271000	-4591.230430207306	-4522.368445425692	-68.86198478161444	-4522.368445425692	6.839631380874225	38.71178707501101	30.36240310035921	8.349383974651813	3	12	38	21	0	1.4916369462365768	0.20311961098779316	0.21629341459007273	1.1470098027645683	0.004426486307027412	5.724649087778413	0.2503835099316681	0.3241265834909331	0.2133928609909699	0.21827844476737449	0.24420211075072296
7272000	-4598.77324134648	-4524.673748537023	-74.09949280945676	-4524.673748537023	6.793028056417224	38.98145225613943	30.480939716030235	8.500512540109208	2	11	38	21	0	1.801089055004173	0.24353675134491307	0.23442627535612945	0.8787889699670932	0.004462906350254741	5.724649087778413	0.2503835099316681	0.3241265834909331	0.2133928609909699	0.21827844476737449	0.24420211075072296
7273000	-4597.88293167456	-4528.096952592259	-69.78597908230037	-4528.096952592259	6.84286197004235	37.517604643592996	30.59126491589523	6.926339727697748	0	10	39	20	0	2.427911674027984	0.26069885372249924	0.2342813604996295	1.5928154190577524	0.004518637481260924	5.724649087778413	0.2503835099316681	0.3162392330703092	0.2133928609909699	0.22616579518799834	0.24420211075072296
7274000	-4612.273583582502	-4530.131439806023	-82.14214377647924	-4530.131439806023	6.828303740335948	38.215551595088655	30.175586595535435	8.039964999553234	4	14	39	20	0	2.577451619112369	0.26045067049244064	0.06936478986406876	2.856713386395262	0.004616596285112784	5.724649087778413	0.2503835099316681	0.333234340078639	0.2133928609909699	0.20917068817966858	0.24420211075072296
7275000	-4600.759859871822	-4518.188990966715	-82.57086890510723	-4518.188990966715	7.031026207071744	39.394553681265904	32.56417180924462	6.8303818720212695	4	15	40	19	0	2.5676807886790876	0.4062248087297759	0.11848049759796932	3.0431264155908306	0.004618021886156547	7.490000253291995	0.17658483721101484	0.333234340078639	0.2133928609909699	0.20917068817966858	0.24420211075072296
7276000	-4603.1608813882485	-4523.767730316851	-79.39315107139741	-4523.767730316851	6.909546763938477	39.82575097724505	33.243175095064565	6.582575882180493	2	13	40	19	0	2.9146192154085013	0.23887864625453006	0.11814135928758995	2.3414894389492233	0.004208437425235349	7.490000253291995	0.17658483721101484	0.3243594757088736	0.2133928609909699	0.20917068817966858	0.25307697512048843
7277000	-4603.300215490975	-4522.424992347145	-80.875223143829	-4522.424992347145	6.93695625241287	39.47295596404731	32.4729320004198	7.0000239636275206	4	15	40	19	0	1.6448979964219381	0.3245634321592592	0.12562094235440394	1.5992873741861335	0.004251163988101397	7.490000253291995	0.17658483721101484	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7278000	-4596.4962369728	-4519.442497137003	-77.05373983579707	-4519.442497137003	7.104007298510622	40.19028183055492	31.212712035876333	8.97756979467859	1	10	38	21	0	1.6259910427642694	0.38703378728250887	0.08425343274905815	0.7212519463487423	0.004045509340856847	7.490000253291995	0.17658483721101484	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7279000	-4602.873125890436	-4523.346611930095	-79.5265139603418	-4523.346611930095	6.980349419439694	41.190847968315076	29.237033469090203	11.953814499224887	0	8	37	22	0	1.8618993882580162	0.5873845233053202	0.0395803282018183	0.6680488216270476	0.004001863867069697	7.191761145648811	0.17658483721101484	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7280000	-4603.3612158142005	-4521.089163579802	-82.27205223439853	-4521.089163579802	7.1497473155640785	42.12807977782323	31.54578141524739	10.582298362575852	0	9	38	21	0	1.4303756292750878	0.5887741058183927	0.03948691354348433	0.8688316902054477	0.0035286288745378478	7.191761145648811	0.2304795670391316	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7281000	-4619.014096708732	-4533.97463209007	-85.03946461866187	-4533.97463209007	7.515828423162627	43.357386909137524	31.537727097476886	11.819659811660637	1	9	37	22	0	1.5883177600061962	0.5858222537177086	0.07596699162989604	0.8732095755343139	0.003623221951271149	7.191761145648811	0.2304795670391316	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7282000	-4611.685782172943	-4523.648905851306	-88.03687632163633	-4523.648905851306	7.603866999549733	43.68492657924475	33.63878370126125	10.046142877983502	1	10	38	21	0	1.8433240510853188	0.5816071645132208	0.07651754820115934	0.6740500265203394	0.003952938169866988	7.191761145648811	0.2304795670391316	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7283000	-4605.354972281698	-4516.930466210056	-88.42450607164174	-4516.930466210056	6.961524648852531	41.356141931072685	31.74780147022506	9.608340460847625	1	11	39	20	0	1.8415782690873757	0.4369391046391387	0.17558029643647782	0.6060433480998036	0.004182746539899625	7.191761145648811	0.2304795670391316	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7284000	-4613.498516088557	-4532.17052770138	-81.32798838717744	-4532.17052770138	7.307129943865197	40.25927338990974	29.36908551930759	10.890187870602153	2	11	38	21	0	1.18989723820904	0.43767418918595974	0.13588226836419942	1.166023586762138	0.004396261082096762	7.191761145648811	0.32999959638971094	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7285000	-4606.879543700155	-4521.330063310882	-85.54948038927367	-4521.330063310882	7.098969021312216	41.08898577648669	30.135911488202744	10.95307428828394	3	11	37	22	0	1.749487855720057	0.33977846154053354	0.07227334175609235	0.8365467240202024	0.003448291103289068	7.191761145648811	0.2614091719452565	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7286000	-4602.4623776376575	-4520.338405523078	-82.12397211457939	-4520.338405523078	7.342877585733599	41.66592225720697	30.718326190783976	10.947596066423003	2	11	38	21	0	1.735593878663198	0.29712285274340083	0.06469735471584587	0.7757522061346992	0.0046335458623580385	7.191761145648811	0.3040851048860216	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7287000	-4593.58453425747	-4518.747292458314	-74.8372417991562	-4518.747292458314	6.7785841537949985	39.025851393854175	30.05602958269532	8.969821811158852	1	11	39	20	0	1.4629393641949509	0.4188609873082533	0.0841102873295621	0.8842479679028719	0.004663534977753476	7.191761145648811	0.3040851048860216	0.33976619091862237	0.19798614578122115	0.20917068817966858	0.25307697512048843
7288000	-4599.864210199292	-4530.556592886911	-69.30761731238047	-4530.556592886911	6.764614659715642	37.327905966730725	27.8529321021446	9.474973864586126	1	10	38	21	0	1.4436180229451812	0.406601580647265	0.1743280251673875	1.0446453049232114	0.004263367832867655	7.191761145648811	0.3040851048860216	0.33976619091862237	0.19798614578122115	0.20065289279274814	0.26159477050740887
7289000	-4596.788360996207	-4522.541975579688	-74.24638541651872	-4522.541975579688	6.908525025931467	38.550418989651	28.323280732454396	10.2271382571966	3	11	37	22	0	1.448650680459223	0.3625393074953566	0.19547599430657808	1.0410161746475373	0.004476117700979603	7.191761145648811	0.3040851048860216	0.33976619091862237	0.19798614578122115	0.20065289279274814	0.26159477050740887
7290000	-4603.028117499112	-4523.6671608126935	-79.36095668641848	-4523.6671608126935	6.944375822011236	38.29710667821322	24.54935067021852	13.747756007994694	11	12	31	28	1	1.4634559624840606	0.366244477254333	0.4793339342791932	0.9396432456092574	0.004443300119528543	7.683828128241035	0.23334218802885334	0.3360711678311984	0.19798614578122115	0.20434791588017212	0.26159477050740887
7291000	-4611.408226063908	-4525.794112115967	-85.61411394794018	-4525.794112115967	7.070626976067789	39.6266954043682	26.26019876585206	13.366496638516132	7	12	34	25	0	1.0369031174638523	0.34213580660036846	0.31087021808441606	0.9896943069015766	0.004566008057637528	7.683828128241035	0.23334218802885334	0.3360711678311984	0.19798614578122115	0.20434791588017212	0.26159477050740887
7292000	-4618.557737368685	-4534.970691265133	-83.587046103552	-4534.970691265133	7.1234528641014	39.498021201476064	25.056819007031624	14.441202194444443	6	11	34	25	0	1.0659465542165567	0.6017974737909576	0.3154829853957785	1.0043796298483936	0.004441469410616645	7.683828128241035	0.24105568194500737	0.32870810736538714	0.19798614578122115	0.21884093160358323	0.254464815249809
7293000	-4621.8239446920825	-4523.340848523606	-98.48309616847675	-4523.340848523606	7.5183408114799875	43.13549135029709	30.437922649840942	12.697568700456138	9	14	34	25	0	1.0963268813836022	0.41438546094718576	0.320518298295593	1.0834703274741193	0.0034812527680729913	7.683828128241035	0.24105568194500737	0.32870810736538714	0.21410836069152486	0.2027187166932795	0.254464815249809
7294000	-4613.942624743744	-4522.415306471764	-91.52731827198053	-4522.415306471764	7.624259171498337	43.141335105457145	30.94938760572865	12.191947499728496	6	12	35	24	0	1.7274671560414046	0.679085093462757	0.1589109456732987	1.0826054205556364	0.00391175699482798	6.266482826387621	0.24105568194500737	0.32870810736538714	0.21410836069152486	0.2027187166932795	0.254464815249809
7295000	-4609.003625662652	-4517.163154856128	-91.84047080652394	-4517.163154856128	7.4654290238480305	42.71461522916706	30.920073071811625	11.794542157355432	4	12	37	22	0	1.8071367832628737	0.5422601961635789	0.16078587036468314	0.6741757601009398	0.004296397895937426	6.266482826387621	0.24105568194500737	0.32870810736538714	0.21410836069152486	0.2027187166932795	0.254464815249809
7296000	-4614.345990672943	-4525.331525631932	-89.01446504101096	-4525.331525631932	7.427262065326669	41.083781500158494	28.142778703898387	12.9410027962601	7	13	35	24	0	1.5953493868551842	0.47468886485446954	0.14189024480465548	0.8309703571203946	0.0036698418982234545	6.266482826387621	0.24975585163350048	0.32870810736538714	0.21410836069152486	0.2027187166932795	0.254464815249809
7297000	-4608.109734288443	-4524.5642684299455	-83.54546585849808	-4524.5642684299455	7.300978065536338	40.97978621019648	26.998580900660837	13.981205309535639	5	9	34	25	1	1.61084411633844	0.5004337734875367	0.19163963997199437	0.6010422294124129	0.004273746496483306	6.266482826387621	0.24975585163350048	0.34444125888087246	0.19837520917603954	0.2027187166932795	0.254464815249809
7298000	-4606.962790948568	-4527.317351762598	-79.64543918596934	-4527.317351762598	7.457440764898948	41.444615278432856	29.086181709807864	12.358433568624994	2	9	36	23	0	1.627373104157148	0.3866984668709104	0.09909799233790081	0.5949375324236839	0.0033922941488523425	7.19773351959095	0.24629446713941927	0.34444125888087246	0.19837520917603954	0.2027187166932795	0.254464815249809
7299000	-4618.180147808069	-4533.2036284212645	-84.97651938680461	-4533.2036284212645	7.745936987435122	42.65782172322786	28.720565125189037	13.937256598038829	2	8	35	24	0	1.6386278647767871	0.4170688431500975	0.021028317156558715	0.936597638228374	0.003949184259611286	7.19773351959095	0.2637755304479948	0.34444125888087246	0.2016572659096265	0.19943665995969256	0.254464815249809
7300000	-4613.68829061891	-4533.214215856661	-80.47407476224934	-4533.214215856661	7.734063340194591	44.13359021091006	31.157605864804424	12.975984346105626	0	8	37	22	0	1.474776592671182	0.4739972250828486	0.054102535214268346	0.6280576889792752	0.003802769518744105	7.19773351959095	0.1977506197976649	0.34444125888087246	0.2016572659096265	0.20776829067054678	0.2461331845389548
7301000	-4620.837820988461	-4521.804605498119	-99.0332154903428	-4521.804605498119	7.6949469521841705	46.69232254799204	35.034718501987726	11.657604046004334	2	12	39	20	0	1.6028904778359114	0.4046222646950667	0.11579750563924499	0.7063263194530527	0.0037891894509360573	7.258684735445881	0.1977506197976649	0.34444125888087246	0.2016572659096265	0.20776829067054678	0.2461331845389548
7302000	-4632.181695188092	-4530.84091679343	-101.34077839466252	-4530.84091679343	7.950741635102857	47.585689575855085	35.1603838484559	12.425305727399195	5	15	39	20	0	1.8932610728165622	0.5992815435636435	0.11619611854788325	0.7558141932276421	0.003667356963388875	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7303000	-4623.826163295592	-4533.650542331921	-90.17562096367078	-4533.650542331921	7.838062579560341	45.105959645758105	35.442203624717635	9.663756021040452	3	13	39	20	0	1.8813158097488958	0.33295640040111946	0.14923951067301233	0.7606131745159486	0.003838220709434682	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7304000	-4618.622553637726	-4530.222447448834	-88.40010618889251	-4530.222447448834	7.34234060995023	43.28006818435155	33.29506906079986	9.984999123551694	2	11	38	21	0	2.2301317631648176	0.35253061108761297	0.14902161766900307	0.7595026623684819	0.0037004057794888952	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7305000	-4606.820069078143	-4529.950776611377	-76.86929246676657	-4529.950776611377	7.125962698826502	39.34091003477952	29.12955342064469	10.211356614134836	2	11	38	21	0	1.3530461081738636	0.4575465436805593	0.065775614112568	0.7776573606888423	0.003862672858134692	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7306000	-4601.340340476843	-4532.324848260479	-69.01549221636509	-4532.324848260479	7.13498767877288	38.83610226403712	30.515941804506504	8.320160459530607	0	10	39	20	0	1.5825043358236128	0.33645667051142425	0.06607421055861969	1.4182929894047946	0.0040689651500990225	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7307000	-4599.596875968715	-4523.174031967943	-76.42284400077143	-4523.174031967943	6.857158724208012	39.44954672440045	31.98261445474383	7.466932269656622	1	13	41	18	0	1.8533521440908254	0.20226938527498897	0.05847956862390824	1.4056134791694217	0.004297582180208701	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7308000	-4599.3104731665	-4521.749022865186	-77.56145030131387	-4521.749022865186	6.978858959491049	38.151781793963536	28.75150583294713	9.400275961016405	3	12	38	21	0	1.9518682339390971	0.3462691117405238	0.1231123274271778	1.40694023932269	0.004048594322111382	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7309000	-4595.996557380159	-4519.587539889499	-76.4090174906607	-4519.587539889499	7.009274603475556	39.841601331452324	31.273969796116745	8.567631535335575	0	10	39	20	0	1.3016738279821265	0.2618659537420386	0.056501887542675815	1.1521760155021334	0.00447183721218527	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7310000	-4607.549592011284	-4525.903325740453	-81.64626627083142	-4525.903325740453	6.906361611256308	40.35824959601918	30.075845672187025	10.282403923832153	1	10	38	21	0	1.8710295548015432	0.3510052514010893	0.07830709905747055	1.1518702666853493	0.004265625092780621	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7311000	-4594.650612736044	-4516.736113387968	-77.91449934807693	-4516.736113387968	6.917048409987888	40.333599369693374	31.80966421584656	8.523935153846825	1	12	40	19	0	1.439664774613186	0.3553888928051946	0.06819091755384901	1.413370137784172	0.004137265962625856	7.258684735445881	0.1977506197976649	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7312000	-4597.325224112422	-4525.438626773835	-71.8865973385875	-4525.438626773835	6.943050788217697	37.74465835091019	27.193174419248272	10.551483931661924	1	10	38	21	0	1.4336507885585208	0.6157708768675917	0.06765079193390093	1.0421331971589842	0.0037307664617624602	7.258684735445881	0.38498567681990437	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7313000	-4609.088687492202	-4524.069943332616	-85.01874415958531	-4524.069943332616	6.846646022099042	39.002590984169494	31.29204135295153	7.710549631217964	2	13	40	19	0	1.9382130065427632	0.5624377702022166	0.19050891699666916	0.7473379568018959	0.004051156165335684	7.258684735445881	0.38498567681990437	0.3543188949467421	0.2016572659096265	0.19789065460467714	0.2461331845389548
7314000	-4603.144446230287	-4533.071315466691	-70.07313076359617	-4533.071315466691	6.737229336436722	36.18892074977089	26.949765222637417	9.239155527133468	2	12	39	20	0	1.27700688347107	0.5598454251900962	0.13224577923552483	1.977395212676815	0.004626386321938413	7.258684735445881	0.38498567681990437	0.3258838553892396	0.2016572659096265	0.19789065460467714	0.2745682240964573
7315000	-4607.810504311986	-4535.171915380832	-72.63858893115437	-4535.171915380832	6.757165507291604	37.091405776270314	28.409653140811972	8.681752635458345	2	12	39	20	0	1.2731401752482119	0.24322664294588972	0.13264742852124356	1.9834008438534503	0.004134363097191614	7.258684735445881	0.38498567681990437	0.3258838553892396	0.2016572659096265	0.19789065460467714	0.2745682240964573
7316000	-4608.253713109407	-4533.104444499054	-75.1492686103525	-4533.104444499054	6.852196240332802	38.87710554305105	29.23249839502369	9.644607148027358	1	11	39	20	0	1.271793319798944	0.39124121169529896	0.02468750376698757	1.4792875748846634	0.004509800072346077	7.258684735445881	0.38498567681990437	0.3285380101701729	0.20349904926704585	0.19604887124725778	0.271914069315524
7317000	-4607.9834776656035	-4530.952348709582	-77.03112895602094	-4530.952348709582	6.76885982897847	39.289071628210536	28.567120066063538	10.72195156214701	0	11	40	19	0	1.2837861068616763	0.39040881597672444	0.01015880063072051	1.4417038620070572	0.0045291761555730425	7.258684735445881	0.38498567681990437	0.3285380101701729	0.20349904926704585	0.19604887124725778	0.271914069315524
7318000	-4613.722853869687	-4529.357547637766	-84.36530623192048	-4529.357547637766	6.786991732271908	40.03833393119557	29.890235773762264	10.148098157433303	1	12	40	19	0	2.2340655173298636	0.7208485907991113	0.02378851229871259	0.8894858484545026	0.00449314078887624	7.258684735445881	0.3420675536480581	0.3285380101701729	0.20349904926704585	0.19604887124725778	0.271914069315524
7319000	-4612.565645304867	-4538.952110338507	-73.61353496635986	-4538.952110338507	6.848653104387369	40.091299175502684	31.39982365420791	8.691475521294768	0	12	41	18	0	1.6289663617692218	0.32744229018503607	0.009612600713224501	0.940530567506553	0.004217212289816548	5.718329975595814	0.3420675536480581	0.3285380101701729	0.20349904926704585	0.23239214848625864	0.23557079207652312
7320000	-4617.660853379697	-4530.993496273181	-86.6673571065154	-4530.993496273181	6.938586381580299	42.58935022827426	34.309704374008405	8.279645854265867	1	13	41	18	0	1.3780138921001732	0.22748331748054956	0.060273853534839085	1.1430436466567149	0.004034416976275983	8.365406175453375	0.2354997843921695	0.3285380101701729	0.20349904926704585	0.23239214848625864	0.23557079207652312
7321000	-4623.7721041996365	-4535.847240712213	-87.92486348742375	-4535.847240712213	6.931925229722312	43.119983891538965	33.49237273212301	9.627611159415952	1	13	41	18	0	1.8180787355252026	0.4043169665882697	0.005821791012475129	1.140729888236238	0.004546899131049503	8.365406175453375	0.26635647659433226	0.3285380101701729	0.20349904926704585	0.23239214848625864	0.23557079207652312
7322000	-4614.7038900166735	-4532.340114278469	-82.3637757382052	-4532.340114278469	7.080514099455972	41.4861502335701	31.193326112708576	10.292824120861518	2	12	39	20	0	1.5656898507265435	0.5503311089720085	0.02749075414136996	1.0886076556345763	0.004119893181692634	8.365406175453375	0.26635647659433226	0.3285380101701729	0.20349904926704585	0.23239214848625864	0.23557079207652312
7323000	-4610.806317080884	-4528.510644650344	-82.29567243053984	-4528.510644650344	7.120182922113713	43.59661455729625	33.88676998423333	9.709844573062913	0	10	39	20	0	1.534746242619379	0.41070473592578394	0.00900296858488732	1.0835801255623454	0.004125498672128893	8.365406175453375	0.26635647659433226	0.3285380101701729	0.20349904926704585	0.23239214848625864	0.23557079207652312
7324000	-4615.248716137842	-4530.771216461716	-84.47749967612643	-4530.771216461716	7.0534647355315245	42.37820992428784	32.00308349103459	10.375126433253243	0	10	39	20	0	1.7649057783403936	0.6497956449250749	0.005116103661694913	0.5683822094416584	0.004014302280223685	8.365406175453375	0.26635647659433226	0.31360462399627115	0.20349904926704585	0.23239214848625864	0.25050417825042487
7325000	-4615.897114851802	-4528.76110723238	-87.13600761942273	-4528.76110723238	7.106093905846123	42.295556757595314	30.85900301179843	11.436553745796882	0	10	39	20	0	1.078663968369832	0.6795386846016664	0.012469952811580733	0.5734107675705357	0.0036386448101141467	8.365406175453375	0.26635647659433226	0.31360462399627115	0.20505679924186185	0.23239214848625864	0.24894642827560887
7326000	-4620.504587348885	-4527.122326958304	-93.38226039058067	-4527.122326958304	7.067520043613462	43.48193309298985	32.82468867067611	10.657244422313743	2	12	39	20	0	1.760636016997394	0.68062985199477	0.06317333966145913	1.2590382362146129	0.004166231613246226	8.365406175453375	0.26635647659433226	0.31360462399627115	0.20505679924186185	0.23239214848625864	0.24894642827560887
7327000	-4621.325257607054	-4531.825060697861	-89.50019690919235	-4531.825060697861	6.87578266873773	42.42730545145016	34.07459917170002	8.352706279750123	1	12	40	19	0	2.0258092838768937	0.27763603295040973	0.041291765292151845	1.2669678508845181	0.0036575799272706953	5.1965238646539085	0.3051518541568115	0.31360462399627115	0.20505679924186185	0.23239214848625864	0.24894642827560887
7328000	-4611.006073238188	-4525.9779952915615	-85.02807794662696	-4525.9779952915615	6.960011295506776	42.96309232379596	33.59164548883377	9.371446834962194	0	10	39	20	0	2.2771290922427387	0.34207564406785257	0.02669846742351134	1.2676108808411446	0.0038237133343817144	5.1965238646539085	0.3051518541568115	0.3422745869219328	0.1902972650662949	0.21848171973616395	0.24894642827560887
7329000	-4607.260996245481	-4527.227423541921	-80.03357270356031	-4527.227423541921	6.938977508790035	42.29163448522865	33.01655772154365	9.275076763685	0	9	38	21	0	2.1649411941822683	0.3462584788314837	0.011756716215340041	1.2650789056038985	0.004138093612895563	5.1965238646539085	0.4794453053041624	0.3422745869219328	0.1902972650662949	0.21848171973616395	0.24894642827560887
7330000	-4616.246310464449	-4531.946827254284	-84.29948321016613	-4531.946827254284	6.933389770817422	40.37173576037498	29.405736468000065	10.965999292374914	1	8	36	23	0	2.58274913831017	0.32419299448632755	0.003760757369265259	0.929482132618756	0.0037161344960309813	5.1965238646539085	0.4794453053041624	0.3427917485955463	0.1902972650662949	0.21848171973616395	0.24842926660199535
7331000	-4617.271815086988	-4527.694069083776	-89.57774600321147	-4527.694069083776	6.839665636957865	41.91233939252315	31.382229017843784	10.530110374679374	2	10	37	22	0	2.3360495277266042	0.47089010615295257	0.010848200486957095	0.9259861396543071	0.004253820913393825	5.1965238646539085	0.4794453053041624	0.3427917485955463	0.1902972650662949	0.21848171973616395	0.24842926660199535
7332000	-4599.5643791734865	-4526.051552925357	-73.51282624812936	-4526.051552925357	6.819919432813174	41.379594544276294	31.213026455892813	10.166568088383475	0	8	37	22	0	2.0390698337133277	0.38277601575409714	0.013598117973959125	0.9282959881328996	0.003946875907075301	5.1965238646539085	0.4794453053041624	0.3427917485955463	0.1902972650662949	0.21848171973616395	0.24842926660199535
7333000	-4603.81892716303	-4527.072740186503	-76.74618697652687	-4527.072740186503	6.842833970377478	40.97606503375198	29.474798011692513	11.501267022059466	0	8	37	22	0	1.7378335608025794	0.47374404490702116	0.020122115056498958	0.9291816397127176	0.003938638890032929	7.882265223232676	0.28600631486455597	0.3427917485955463	0.1902972650662949	0.21848171973616395	0.24842926660199535
7334000	-4620.681591194098	-4529.2502823331715	-91.43130886092644	-4529.2502823331715	6.930498807253489	44.49945395573555	32.63576434963354	11.863689606102009	0	9	38	21	0	1.7315431658986258	0.4842256105260228	0.0372000232534041	1.298889044603748	0.0035604086589377266	7.882265223232676	0.25434757296972477	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7335000	-4618.753702561831	-4533.178276461478	-85.57542610035271	-4533.178276461478	6.8985610582239945	42.54939067721638	31.48651603523728	11.062874641979093	1	9	37	22	0	2.015142971810542	0.5653214609682639	0.04229419600956813	0.36961332267007396	0.004310230914935271	7.882265223232676	0.3325585088379657	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7336000	-4609.419859640263	-4530.794955450234	-78.62490419002889	-4530.794955450234	7.318367944473358	42.536107823806205	31.655915094766375	10.880192729039829	0	8	37	22	0	2.004818051440772	0.5088772207820607	0.04998452016679548	0.8469011032540047	0.0038797976362096353	7.882265223232676	0.3325585088379657	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7337000	-4606.366362029983	-4533.69759349715	-72.66876853283384	-4533.69759349715	7.003821560136484	39.75933329821874	30.74190210065044	9.017431197568307	1	8	36	23	0	1.9437394555220724	0.2848504049557848	0.05009582986272549	0.8487870532235439	0.004439945998943905	7.882265223232676	0.2740351828200027	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7338000	-4611.690413475441	-4530.7696597161785	-80.92075375926305	-4530.7696597161785	6.976928189327012	41.19559091930383	32.57395617696112	8.621634742342724	1	10	38	21	0	1.697024619681941	0.5515870852585442	0.028687024670328947	0.9275650297748846	0.004131998731988931	7.882265223232676	0.2740351828200027	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7339000	-4598.608143536626	-4521.921144478025	-76.68699905860086	-4521.921144478025	6.8348032319623435	40.39199415515299	27.531760786815063	12.860233368337937	0	7	36	23	0	1.6760560210708186	0.7784274445810846	0.014976084684570654	0.6512659645568775	0.00414191616007758	7.882265223232676	0.2740351828200027	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7340000	-4605.73429641462	-4520.111057966337	-85.62323844828238	-4520.111057966337	6.984950480159679	43.138302371867276	32.01166682413373	11.12663554773355	0	10	39	20	0	1.6846199917168092	0.578790141113003	0.011452695502281816	0.7525529628156764	0.003866270895046665	7.882265223232676	0.3179229066250101	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7341000	-4605.885354990261	-4521.849043399753	-84.03631159050714	-4521.849043399753	7.052814933565098	42.59085467964404	33.535586397438976	9.055268282205052	1	12	40	19	0	1.9516315635206933	0.43809128022031635	0.024135709261188763	0.977846801012693	0.003869484131553031	7.882265223232676	0.3179229066250101	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7342000	-4605.440084339539	-4519.81539889968	-85.62468543985825	-4519.81539889968	7.13549342773335	44.549130135103	33.90417963081136	10.644950504291646	0	10	39	20	0	2.6184440261965714	0.4371428480595504	0.00860410834932502	0.979968353174645	0.003673340276880658	5.00314450496653	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
7343000	-4604.221332018524	-4519.356014099654	-84.86531791886917	-4519.356014099654	7.17409739177296	44.239638091897014	35.191268625354034	9.048369466542983	0	11	40	19	0	2.0893528258807916	0.4305177760580492	0.010533521792036751	0.9786979390714694	0.0037249129258435385	7.737141424047923	0.21064561406599566	0.3427917485955463	0.1902972650662949	0.2123183897025346	0.25459259663562467
